"","pres_abs","dataset","year_mon","count","year","month","sst","sss","ssh","mld","log_eke","sst_sd","ssh_sd","sss_sd","bathy","rugosity","lon","lat"
"346",0,"marker",Apr 2008,51,2008,4,22.3579521179199,36.6466255187988,0.208746612071991,18.9214763641357,-3.54623818397522,0.154199078679085,0.014163551852107,0.0022888882085681,-5245.83984375,11.3827342987061,-68.8023667861282,29.0545732167612
"347",0,"marker",Jun 1993,638,1993,6,24.5765247344971,37.5881233215332,-0.0573747977614403,14.4962930679321,-4.87488031387329,0.0134956697002053,0.00535983964800835,0.00691360048949718,-5610.919921875,217.46728515625,-36.1548476760655,24.5420105636089
"348",0,"marker",Aug 2000,274,2000,8,23.2266311645508,36.9502868652344,-0.135196998715401,24.7199935913086,-5.83169555664062,0.00818078219890594,0.0043814112432301,0.00570949027314782,-3871.39990234375,40.0464973449707,-16.863635154171,29.6836232091921
"349",0,"marker",Jul 2005,402,2005,7,24.7896671295166,36.5642280578613,0.114139229059219,11.9022188186646,-2.49948620796204,0.0838865414261818,0.0301396362483501,0.0441142320632935,-5342.97021484375,18.975700378418,-47.9694449170818,38.2814147480174
"350",0,"marker",Jul 2010,296,2010,7,22.0532550811768,36.2544631958008,-0.0415051728487015,10.5288858413696,-2.68472814559937,0.0685461759567261,0.0239807218313217,0.0202931519597769,-4738.80224609375,22.2221755981445,-45.6594055266898,41.5129656385413
"351",0,"marker",Jun 1996,956,1996,6,15.0122680664062,35.5906867980957,-0.422376155853271,12.3599967956543,-6.47818994522095,0.0495191961526871,0.00446389336138964,0.00208170642144978,-4761.66015625,38.4918746948242,-14.4063216056922,47.4917295622888
"352",0,"marker",May 1993,35,1993,5,25.3331394195557,36.5611724853516,0.0872829407453537,19.6844387054443,-4.81906747817993,0.0209178049117327,0.0054699694737792,0.019975122064352,-5328.197265625,158.163146972656,-55.0794761226648,21.7234143417577
"353",0,"marker",Aug 1997,569,1997,8,26.3395175933838,36.4040031433105,-0.0112918484956026,10.9866638183594,-3.45736575126648,0.0658525824546814,0.0164226740598679,0.0158109087496996,-4228.990234375,104.71533203125,-44.6811375679418,34.8702611979346
"354",0,"marker",Jul 2002,255,2002,7,21.9419231414795,36.5260772705078,-0.231025114655495,15.8696260452271,-7.13783979415894,0.0424770303070545,0.00180549931246787,0.00610899785533547,-3145.91259765625,246.935836791992,-24.7022713164125,36.0102599381252
"355",0,"marker",Sep 1997,292,1997,9,16.8206729888916,35.6059455871582,-0.367442846298218,18.4636993408203,-7.42513084411621,0.0257723703980446,0.00205544172786176,0.00215798453427851,-136.722503662109,11.1676015853882,-8.2681797019023,49.1812663570854
"356",0,"marker",Feb 2000,47,2000,2,12.7709894180298,35.573902130127,-0.421765804290771,181.585144042969,-5.21503829956055,0.00831896718591452,0.0130444569513202,0.000916967110242695,-3225.1298828125,229.162658691406,-24.0579419526278,47.5336474443103
"357",0,"marker",Jul 1993,593,1993,7,25.8780784606934,36.280403137207,0.630817592144012,12.3599967956543,-4.86307048797607,0.0318110063672066,0.00770101184025407,0.00741466507315636,-4814.29736328125,44.743465423584,-68.1228185666104,36.314588387028
"358",0,"marker",Aug 2010,309,2010,8,29.4436168670654,32.7463607788086,0.203558459877968,11.139256477356,-3.98988437652588,0.0175498146563768,0.00448470981791615,0.0338504873216152,-1410.18505859375,240.415481567383,-60.0273601782011,13.6430408926557
"359",0,"marker",Jan 2001,22,2001,1,20.5869007110596,36.5459136962891,0.288399904966354,93.6918258666992,-4.81955194473267,0.0140066323801875,0.00846869498491287,0.00152592547237873,-5414.21484375,15.8251953125,-71.3993478202049,29.7966675070829
"360",0,"marker",Jun 1997,870,1997,6,19.6852626800537,36.207160949707,-0.36835840344429,11.9022188186646,-5.1002950668335,0.0160345081239939,0.00607012398540974,0.00557769322767854,-3881.17504882812,171.690887451172,-41.1564409365508,36.2779874117083
"361",0,"marker",Jun 2010,343,2010,6,25.245246887207,24.0073852539062,-0.510574638843536,6.86666488647461,-5.68329524993896,0.93599271774292,0.00516844727098942,2.22245788574219,-6.5,2.42211723327637,-76.3991962751243,37.2459677706535
"362",0,"marker",Jul 2005,402,2005,7,16.6859035491943,34.9971008300781,-0.401623576879501,10.8340711593628,-6.85468101501465,0.0344341844320297,0.00128677336033434,0.0683442205190659,-116.982498168945,6.94093370437622,-8.33454121147163,50.0606565037898
"363",0,"marker",Jun 2006,268,2006,6,28.0834674835205,34.3058547973633,0.217902153730392,10.5288858413696,-2.53729915618896,0.0126604372635484,0.00714655360206962,0.116557247936726,-3522.89501953125,97.146858215332,-58.0056473492109,15.1235906873147
"364",0,"marker",Jun 1996,956,1996,6,27.8666648864746,35.4441986083984,0.181890308856964,19.9896240234375,-2.77758097648621,0.0169731210917234,0.00729435635730624,0.0278641022741795,-4092.4150390625,59.9664421081543,-70.678701115452,14.6869090698163
"365",0,"marker",Sep 2001,138,2001,9,25.9000511169434,36.8694114685059,0.000610370188951492,17.5481433868408,-5.50522565841675,0.0313730277121067,0.00605411967262626,0.0185340456664562,-4540.5224609375,149.804428100586,-28.4172099303838,30.689411172752
"366",0,"marker",Aug 2000,274,2000,8,23.0618305206299,36.8770408630371,-0.165715500712395,18.6162910461426,-7.15868854522705,0.0200554672628641,0.00152592547237873,0.0224710907787085,-4665.6875,60.6042671203613,-18.8322971682829,31.8291704309235
"367",0,"marker",Sep 2008,122,2008,9,27.0851459503174,36.9487609863281,-0.0808740481734276,18.4636993408203,-4.87470960617065,0.013015634380281,0.00325769116170704,0.0093581797555089,-5397.517578125,175.465087890625,-37.7238486541736,16.6843935986578
"368",0,"marker",Feb 2005,25,2005,2,26.3028964996338,35.3144950866699,0.131534770131111,38.7585105895996,-4.18156242370605,0.034809298813343,0.00411937059834599,0.0175149384886026,-4703.0673828125,49.1008071899414,-67.3423620698766,15.878746692796
"369",0,"marker",Feb 1999,44,1999,2,19.1923274993896,36.9960632324219,-0.263374745845795,89.1140518188477,-6.02819013595581,0.0773795321583748,0.00220659119077027,0.00581611413508654,-3458.28002929688,50.1718215942383,-18.77759683323,26.0685367484919
"370",0,"marker",Jul 1998,554,1998,7,23.0816059112549,37.2386856079102,-0.140690326690674,33.4177703857422,-4.72293090820312,0.131276085972786,0.00299580977298319,0.0411929227411747,-3085.07495117188,61.4708671569824,-18.3310073800792,23.6264901606428
"371",0,"marker",Sep 1996,305,1996,9,27.788293838501,36.6176338195801,0.332346558570862,24.7199935913086,-8.68369197845459,0.0531381145119667,0.00177150534000248,0.00837330147624016,-5405.67236328125,140.003753662109,-65.0991355753193,25.3046422679505
"372",0,"marker",Aug 1993,336,1993,8,27.3151340484619,36.8266868591309,0.216071039438248,13.1229600906372,-5.28176116943359,0.0115693733096123,0.00512745277956128,0.0021278013009578,-4694.9052734375,140.487121582031,-48.7578001142545,30.8627277348253
"373",0,"marker",Jun 1996,956,1996,6,19.3864250183105,36.153751373291,-0.225836962461472,11.2918491363525,-4.7193751335144,0.0489443838596344,0.00724845845252275,0.00557769322767854,-1781.26245117188,248.173416137695,-29.3328415667497,37.4603555339637
"374",0,"marker",Jul 2005,402,2005,7,25.8414554595947,34.8063583374023,-0.60914945602417,10.5288858413696,-4.42402267456055,0.100550480186939,0.00781473144888878,0.0373306386172771,-3171.3349609375,58.6984252929688,-71.4243751012009,38.022816494635
"375",0,"marker",Jun 1997,870,1997,6,27.8578758239746,35.743278503418,-0.0607318356633186,12.2074041366577,-1.84839963912964,0.204284250736237,0.0263486281037331,0.127844512462616,-209.292495727539,11.5711870193481,-84.5477167680827,25.950897181953
